,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
1175,6.5000,0.6100,0.0000,2.2000,0.0950,48.0000,59.0000,0.9954,3.6100,0.7000,11.5000,6
1176,6.5000,0.8800,0.0300,5.6000,0.0790,23.0000,47.0000,0.9957,3.5800,0.5000,11.2000,4
1177,7.1000,0.6600,0.0000,2.4000,0.0520,6.0000,11.0000,0.9932,3.3500,0.6600,12.7000,7
1178,5.6000,0.9150,0.0000,2.1000,0.0410,17.0000,78.0000,0.9935,3.6800,0.7300,11.4000,5
1179,8.2000,0.3500,0.3300,2.4000,0.0760,11.0000,47.0000,0.9960,3.2700,0.8100,11.0000,6
1180,8.2000,0.3500,0.3300,2.4000,0.0760,11.0000,47.0000,0.9960,3.2700,0.8100,11.0000,6
1181,9.8000,0.3900,0.4300,1.6500,0.0680,5.0000,11.0000,0.9948,3.1900,0.4600,11.4000,5
1182,10.2000,0.4000,0.4000,2.5000,0.0680,41.0000,54.0000,0.9975,3.3800,0.8600,10.5000,6
1183,6.8000,0.6600,0.0700,1.6000,0.0700,16.0000,61.0000,0.9957,3.2900,0.6000,9.3000,5
1184,6.7000,0.6400,0.2300,2.1000,0.0800,11.0000,119.0000,0.9954,3.3600,0.7000,10.9000,5
1185,7.0000,0.4300,0.3000,2.0000,0.0850,6.0000,39.0000,0.9935,3.3300,0.4600,11.9000,6
1186,6.6000,0.8000,0.0300,7.8000,0.0790,6.0000,12.0000,0.9963,3.5200,0.5000,12.2000,5
1187,7.0000,0.4300,0.3000,2.0000,0.0850,6.0000,39.0000,0.9935,3.3300,0.4600,11.9000,6
1188,6.7000,0.6400,0.2300,2.1000,0.0800,11.0000,119.0000,0.9954,3.3600,0.7000,10.9000,5
1189,8.8000,0.9550,0.0500,1.8000,0.0750,5.0000,19.0000,0.9962,3.3000,0.4400,9.6000,4
1190,9.1000,0.4000,0.5700,4.6000,0.0800,6.0000,20.0000,0.9965,3.2800,0.5700,12.5000,6
1191,6.5000,0.8850,0.0000,2.3000,0.1660,6.0000,12.0000,0.9955,3.5600,0.5100,10.8000,5
1192,7.2000,0.2500,0.3700,2.5000,0.0630,11.0000,41.0000,0.9944,3.5200,0.8000,12.4000,7
1193,6.4000,0.8850,0.0000,2.3000,0.1660,6.0000,12.0000,0.9955,3.5600,0.5100,10.8000,5
1194,7.0000,0.7450,0.1200,1.8000,0.1140,15.0000,64.0000,0.9959,3.2200,0.5900,9.5000,6
1195,6.2000,0.4300,0.2200,1.8000,0.0780,21.0000,56.0000,0.9963,3.5200,0.6000,9.5000,6
1196,7.9000,0.5800,0.2300,2.3000,0.0760,23.0000,94.0000,0.9969,3.2100,0.5800,9.5000,6
1197,7.7000,0.5700,0.2100,1.5000,0.0690,4.0000,9.0000,0.9946,3.1600,0.5400,9.8000,6
1198,7.7000,0.2600,0.2600,2.0000,0.0520,19.0000,77.0000,0.9951,3.1500,0.7900,10.9000,6
1199,7.9000,0.5800,0.2300,2.3000,0.0760,23.0000,94.0000,0.9969,3.2100,0.5800,9.5000,6
1200,7.7000,0.5700,0.2100,1.5000,0.0690,4.0000,9.0000,0.9946,3.1600,0.5400,9.8000,6
1201,7.9000,0.3400,0.3600,1.9000,0.0650,5.0000,10.0000,0.9942,3.2700,0.5400,11.2000,7
1202,8.6000,0.4200,0.3900,1.8000,0.0680,6.0000,12.0000,0.9952,3.3500,0.6900,11.7000,8
1203,9.9000,0.7400,0.1900,5.8000,0.1110,33.0000,76.0000,0.9988,3.1400,0.5500,9.4000,5
1204,7.2000,0.3600,0.4600,2.1000,0.0740,24.0000,44.0000,0.9953,3.4000,0.8500,11.0000,7
1205,7.2000,0.3600,0.4600,2.1000,0.0740,24.0000,44.0000,0.9953,3.4000,0.8500,11.0000,7
1206,7.2000,0.3600,0.4600,2.1000,0.0740,24.0000,44.0000,0.9953,3.4000,0.8500,11.0000,7
1207,9.9000,0.7200,0.5500,1.7000,0.1360,24.0000,52.0000,0.9975,3.3500,0.9400,10.0000,5
1208,7.2000,0.3600,0.4600,2.1000,0.0740,24.0000,44.0000,0.9953,3.4000,0.8500,11.0000,7
1209,6.2000,0.3900,0.4300,2.0000,0.0710,14.0000,24.0000,0.9943,3.4500,0.8700,11.2000,7
1210,6.8000,0.6500,0.0200,2.1000,0.0780,8.0000,15.0000,0.9950,3.3500,0.6200,10.4000,6
1211,6.6000,0.4400,0.1500,2.1000,0.0760,22.0000,53.0000,0.9957,3.3200,0.6200,9.3000,5
1212,6.8000,0.6500,0.0200,2.1000,0.0780,8.0000,15.0000,0.9950,3.3500,0.6200,10.4000,6
1213,9.6000,0.3800,0.4200,1.9000,0.0710,5.0000,13.0000,0.9966,3.1500,0.7500,10.5000,6
1214,10.2000,0.3300,0.4600,1.9000,0.0810,6.0000,9.0000,0.9963,3.1000,0.4800,10.4000,6
1215,8.8000,0.2700,0.4600,2.1000,0.0950,20.0000,29.0000,0.9949,3.2600,0.5600,11.3000,6
1216,7.9000,0.5700,0.3100,2.0000,0.0790,10.0000,79.0000,0.9968,3.2900,0.6900,9.5000,6
1217,8.2000,0.3400,0.3700,1.9000,0.0570,43.0000,74.0000,0.9941,3.2300,0.8100,12.0000,6
1218,8.2000,0.4000,0.3100,1.9000,0.0820,8.0000,24.0000,0.9960,3.2400,0.6900,10.6000,6
1219,9.0000,0.3900,0.4000,1.3000,0.0440,25.0000,50.0000,0.9948,3.2000,0.8300,10.9000,6
1220,10.9000,0.3200,0.5200,1.8000,0.1320,17.0000,44.0000,0.9973,3.2800,0.7700,11.5000,6
1221,10.9000,0.3200,0.5200,1.8000,0.1320,17.0000,44.0000,0.9973,3.2800,0.7700,11.5000,6
1222,8.1000,0.5300,0.2200,2.2000,0.0780,33.0000,89.0000,0.9968,3.2600,0.4600,9.6000,6
1223,10.5000,0.3600,0.4700,2.2000,0.0740,9.0000,23.0000,0.9964,3.2300,0.7600,12.0000,6
1224,12.6000,0.3900,0.4900,2.5000,0.0800,8.0000,20.0000,0.9992,3.0700,0.8200,10.3000,6
1225,9.2000,0.4600,0.2300,2.6000,0.0910,18.0000,77.0000,0.9992,3.1500,0.5100,9.4000,5
1226,7.5000,0.5800,0.0300,4.1000,0.0800,27.0000,46.0000,0.9959,3.0200,0.4700,9.2000,5
1227,9.0000,0.5800,0.2500,2.0000,0.1040,8.0000,21.0000,0.9977,3.2700,0.7200,9.6000,5
1228,5.1000,0.4200,0.0000,1.8000,0.0440,18.0000,88.0000,0.9916,3.6800,0.7300,13.6000,7
1229,7.6000,0.4300,0.2900,2.1000,0.0750,19.0000,66.0000,0.9972,3.4000,0.6400,9.5000,5
1230,7.7000,0.1800,0.3400,2.7000,0.0660,15.0000,58.0000,0.9947,3.3700,0.7800,11.8000,6
1231,7.8000,0.8150,0.0100,2.6000,0.0740,48.0000,90.0000,0.9962,3.3800,0.6200,10.8000,5
1232,7.6000,0.4300,0.2900,2.1000,0.0750,19.0000,66.0000,0.9972,3.4000,0.6400,9.5000,5
1233,10.2000,0.2300,0.3700,2.2000,0.0570,14.0000,36.0000,0.9961,3.2300,0.4900,9.3000,4
1234,7.1000,0.7500,0.0100,2.2000,0.0590,11.0000,18.0000,0.9924,3.3900,0.4000,12.8000,6
1235,6.0000,0.3300,0.3200,12.9000,0.0540,6.0000,113.0000,0.9957,3.3000,0.5600,11.5000,4
1236,7.8000,0.5500,0.0000,1.7000,0.0700,7.0000,17.0000,0.9966,3.2600,0.6400,9.4000,6
1237,7.1000,0.7500,0.0100,2.2000,0.0590,11.0000,18.0000,0.9924,3.3900,0.4000,12.8000,6
1238,8.1000,0.7300,0.0000,2.5000,0.0810,12.0000,24.0000,0.9980,3.3800,0.4600,9.6000,4
1239,6.5000,0.6700,0.0000,4.3000,0.0570,11.0000,20.0000,0.9949,3.4500,0.5600,11.8000,4
1240,7.5000,0.6100,0.2000,1.7000,0.0760,36.0000,60.0000,0.9949,3.1000,0.4000,9.3000,5
1241,9.8000,0.3700,0.3900,2.5000,0.0790,28.0000,65.0000,0.9973,3.1600,0.5900,9.8000,5
1242,9.0000,0.4000,0.4100,2.0000,0.0580,15.0000,40.0000,0.9941,3.2200,0.6000,12.2000,6
1243,8.3000,0.5600,0.2200,2.4000,0.0820,10.0000,86.0000,0.9983,3.3700,0.6200,9.5000,5
1244,5.9000,0.2900,0.2500,13.4000,0.0670,72.0000,160.0000,0.9972,3.3300,0.5400,10.3000,6
1245,7.4000,0.5500,0.1900,1.8000,0.0820,15.0000,34.0000,0.9966,3.4900,0.6800,10.5000,5
1246,7.4000,0.7400,0.0700,1.7000,0.0860,15.0000,48.0000,0.9950,3.1200,0.4800,10.0000,5
1247,7.4000,0.5500,0.1900,1.8000,0.0820,15.0000,34.0000,0.9966,3.4900,0.6800,10.5000,5
1248,6.9000,0.4100,0.3300,2.2000,0.0810,22.0000,36.0000,0.9949,3.4100,0.7500,11.1000,6
1249,7.1000,0.6000,0.0100,2.3000,0.0790,24.0000,37.0000,0.9951,3.4000,0.6100,10.9000,6
1250,7.1000,0.6000,0.0100,2.3000,0.0790,24.0000,37.0000,0.9951,3.4000,0.6100,10.9000,6
1251,7.5000,0.5800,0.1400,2.2000,0.0770,27.0000,60.0000,0.9963,3.2800,0.5900,9.8000,5
1252,7.1000,0.7200,0.0000,1.8000,0.1230,6.0000,14.0000,0.9963,3.4500,0.5800,9.8000,5
1253,7.9000,0.6600,0.0000,1.4000,0.0960,6.0000,13.0000,0.9957,3.4300,0.5800,9.5000,5
1254,7.8000,0.7000,0.0600,1.9000,0.0790,20.0000,35.0000,0.9963,3.4000,0.6900,10.9000,5
1255,6.1000,0.6400,0.0200,2.4000,0.0690,26.0000,46.0000,0.9936,3.4700,0.4500,11.0000,5
1256,7.5000,0.5900,0.2200,1.8000,0.0820,43.0000,60.0000,0.9950,3.1000,0.4200,9.2000,5
1257,7.0000,0.5800,0.2800,4.8000,0.0850,12.0000,69.0000,0.9963,3.3200,0.7000,11.0000,6
1258,6.8000,0.6400,0.0000,2.7000,0.1230,15.0000,33.0000,0.9954,3.4400,0.6300,11.3000,6
1259,6.8000,0.6400,0.0000,2.7000,0.1230,15.0000,33.0000,0.9954,3.4400,0.6300,11.3000,6
1260,8.6000,0.6350,0.6800,1.8000,0.4030,19.0000,56.0000,0.9963,3.0200,1.1500,9.3000,5
1261,6.3000,1.0200,0.0000,2.0000,0.0830,17.0000,24.0000,0.9944,3.5900,0.5500,11.2000,4
1262,9.8000,0.4500,0.3800,2.5000,0.0810,34.0000,66.0000,0.9973,3.1500,0.5800,9.8000,5
1263,8.2000,0.7800,0.0000,2.2000,0.0890,13.0000,26.0000,0.9978,3.3700,0.4600,9.6000,4
1264,8.5000,0.3700,0.3200,1.8000,0.0660,26.0000,51.0000,0.9946,3.3800,0.7200,11.8000,6
1265,7.2000,0.5700,0.0500,2.3000,0.0810,16.0000,36.0000,0.9956,3.3800,0.6000,10.3000,6
1266,7.2000,0.5700,0.0500,2.3000,0.0810,16.0000,36.0000,0.9956,3.3800,0.6000,10.3000,6
1267,10.4000,0.4300,0.5000,2.3000,0.0680,13.0000,19.0000,0.9960,3.1000,0.8700,11.4000,6
1268,6.9000,0.4100,0.3100,2.0000,0.0790,21.0000,51.0000,0.9967,3.4700,0.5500,9.5000,6
1269,5.5000,0.4900,0.0300,1.8000,0.0440,28.0000,87.0000,0.9908,3.5000,0.8200,14.0000,8
1270,5.0000,0.3800,0.0100,1.6000,0.0480,26.0000,60.0000,0.9908,3.7000,0.7500,14.0000,6
1271,7.3000,0.4400,0.2000,1.6000,0.0490,24.0000,64.0000,0.9935,3.3800,0.5700,11.7000,6
1272,5.9000,0.4600,0.0000,1.9000,0.0770,25.0000,44.0000,0.9939,3.5000,0.5300,11.2000,5
1273,7.5000,0.5800,0.2000,2.0000,0.0730,34.0000,44.0000,0.9949,3.1000,0.4300,9.3000,5
1274,7.8000,0.5800,0.1300,2.1000,0.1020,17.0000,36.0000,0.9944,3.2400,0.5300,11.2000,6
1275,8.0000,0.7150,0.2200,2.3000,0.0750,13.0000,81.0000,0.9969,3.2400,0.5400,9.5000,6
1276,8.5000,0.4000,0.4000,6.3000,0.0500,3.0000,10.0000,0.9957,3.2800,0.5600,12.0000,4
1277,7.0000,0.6900,0.0000,1.9000,0.1140,3.0000,10.0000,0.9964,3.3500,0.6000,9.7000,6
1278,8.0000,0.7150,0.2200,2.3000,0.0750,13.0000,81.0000,0.9969,3.2400,0.5400,9.5000,6
1279,9.8000,0.3000,0.3900,1.7000,0.0620,3.0000,9.0000,0.9948,3.1400,0.5700,11.5000,7
1280,7.1000,0.4600,0.2000,1.9000,0.0770,28.0000,54.0000,0.9956,3.3700,0.6400,10.4000,6
1281,7.1000,0.4600,0.2000,1.9000,0.0770,28.0000,54.0000,0.9956,3.3700,0.6400,10.4000,6
1282,7.9000,0.7650,0.0000,2.0000,0.0840,9.0000,22.0000,0.9962,3.3300,0.6800,10.9000,6
1283,8.7000,0.6300,0.2800,2.7000,0.0960,17.0000,69.0000,0.9973,3.2600,0.6300,10.2000,6
1284,7.0000,0.4200,0.1900,2.3000,0.0710,18.0000,36.0000,0.9948,3.3900,0.5600,10.9000,5
1285,11.3000,0.3700,0.5000,1.8000,0.0900,20.0000,47.0000,0.9973,3.1500,0.5700,10.5000,5
1286,7.1000,0.1600,0.4400,2.5000,0.0680,17.0000,31.0000,0.9933,3.3500,0.5400,12.4000,6
1287,8.0000,0.6000,0.0800,2.6000,0.0560,3.0000,7.0000,0.9929,3.2200,0.3700,13.0000,5
1288,7.0000,0.6000,0.3000,4.5000,0.0680,20.0000,110.0000,0.9991,3.3000,1.1700,10.2000,5
1289,7.0000,0.6000,0.3000,4.5000,0.0680,20.0000,110.0000,0.9991,3.3000,1.1700,10.2000,5
1290,7.6000,0.7400,0.0000,1.9000,0.1000,6.0000,12.0000,0.9952,3.3600,0.5900,11.0000,5
1291,8.2000,0.6350,0.1000,2.1000,0.0730,25.0000,60.0000,0.9964,3.2900,0.7500,10.9000,6
1292,5.9000,0.3950,0.1300,2.4000,0.0560,14.0000,28.0000,0.9936,3.6200,0.6700,12.4000,6
1293,7.5000,0.7550,0.0000,1.9000,0.0840,6.0000,12.0000,0.9967,3.3400,0.4900,9.7000,4
1294,8.2000,0.6350,0.1000,2.1000,0.0730,25.0000,60.0000,0.9964,3.2900,0.7500,10.9000,6
1295,6.6000,0.6300,0.0000,4.3000,0.0930,51.0000,77.5000,0.9956,3.2000,0.4500,9.5000,5
1296,6.6000,0.6300,0.0000,4.3000,0.0930,51.0000,77.5000,0.9956,3.2000,0.4500,9.5000,5
1297,7.2000,0.5300,0.1400,2.1000,0.0640,15.0000,29.0000,0.9932,3.3500,0.6100,12.1000,6
1298,5.7000,0.6000,0.0000,1.4000,0.0630,11.0000,18.0000,0.9919,3.4500,0.5600,12.2000,6
1299,7.6000,1.5800,0.0000,2.1000,0.1370,5.0000,9.0000,0.9948,3.5000,0.4000,10.9000,3
1300,5.2000,0.6450,0.0000,2.1500,0.0800,15.0000,28.0000,0.9944,3.7800,0.6100,12.5000,6
1301,6.7000,0.8600,0.0700,2.0000,0.1000,20.0000,57.0000,0.9960,3.6000,0.7400,11.7000,6
1302,9.1000,0.3700,0.3200,2.1000,0.0640,4.0000,15.0000,0.9958,3.3000,0.8000,11.2000,6
1303,8.0000,0.2800,0.4400,1.8000,0.0810,28.0000,68.0000,0.9950,3.3600,0.6600,11.2000,5
1304,7.6000,0.7900,0.2100,2.3000,0.0870,21.0000,68.0000,0.9955,3.1200,0.4400,9.2000,5
1305,7.5000,0.6100,0.2600,1.9000,0.0730,24.0000,88.0000,0.9961,3.3000,0.5300,9.8000,5
1306,9.7000,0.6900,0.3200,2.5000,0.0880,22.0000,91.0000,0.9979,3.2900,0.6200,10.1000,5
1307,6.8000,0.6800,0.0900,3.9000,0.0680,15.0000,29.0000,0.9952,3.4100,0.5200,11.1000,4
1308,9.7000,0.6900,0.3200,2.5000,0.0880,22.0000,91.0000,0.9979,3.2900,0.6200,10.1000,5
1309,7.0000,0.6200,0.1000,1.4000,0.0710,27.0000,63.0000,0.9960,3.2800,0.6100,9.2000,5
1310,7.5000,0.6100,0.2600,1.9000,0.0730,24.0000,88.0000,0.9961,3.3000,0.5300,9.8000,5
1311,6.5000,0.5100,0.1500,3.0000,0.0640,12.0000,27.0000,0.9929,3.3300,0.5900,12.8000,6
1312,8.0000,1.1800,0.2100,1.9000,0.0830,14.0000,41.0000,0.9953,3.3400,0.4700,10.5000,5
1313,7.0000,0.3600,0.2100,2.3000,0.0860,20.0000,65.0000,0.9956,3.4000,0.5400,10.1000,6
1314,7.0000,0.3600,0.2100,2.4000,0.0860,24.0000,69.0000,0.9956,3.4000,0.5300,10.1000,6
1315,7.5000,0.6300,0.2700,2.0000,0.0830,17.0000,91.0000,0.9962,3.2600,0.5800,9.8000,6
1316,5.4000,0.7400,0.0000,1.2000,0.0410,16.0000,46.0000,0.9926,4.0100,0.5900,12.5000,6
1317,9.9000,0.4400,0.4600,2.2000,0.0910,10.0000,41.0000,0.9964,3.1800,0.6900,11.9000,6
1318,7.5000,0.6300,0.2700,2.0000,0.0830,17.0000,91.0000,0.9962,3.2600,0.5800,9.8000,6
1319,9.1000,0.7600,0.6800,1.7000,0.4140,18.0000,64.0000,0.9965,2.9000,1.3300,9.1000,6
1320,9.7000,0.6600,0.3400,2.6000,0.0940,12.0000,88.0000,0.9980,3.2600,0.6600,10.1000,5
1321,5.0000,0.7400,0.0000,1.2000,0.0410,16.0000,46.0000,0.9926,4.0100,0.5900,12.5000,6
1322,9.1000,0.3400,0.4200,1.8000,0.0580,9.0000,18.0000,0.9939,3.1800,0.5500,11.4000,5
1323,9.1000,0.3600,0.3900,1.8000,0.0600,21.0000,55.0000,0.9950,3.1800,0.8200,11.0000,7
1324,6.7000,0.4600,0.2400,1.7000,0.0770,18.0000,34.0000,0.9948,3.3900,0.6000,10.6000,6
1325,6.7000,0.4600,0.2400,1.7000,0.0770,18.0000,34.0000,0.9948,3.3900,0.6000,10.6000,6
1326,6.7000,0.4600,0.2400,1.7000,0.0770,18.0000,34.0000,0.9948,3.3900,0.6000,10.6000,6
1327,6.7000,0.4600,0.2400,1.7000,0.0770,18.0000,34.0000,0.9948,3.3900,0.6000,10.6000,6
1328,6.5000,0.5200,0.1100,1.8000,0.0730,13.0000,38.0000,0.9955,3.3400,0.5200,9.3000,5
1329,7.4000,0.6000,0.2600,2.1000,0.0830,17.0000,91.0000,0.9962,3.2900,0.5600,9.8000,6
1330,7.4000,0.6000,0.2600,2.1000,0.0830,17.0000,91.0000,0.9962,3.2900,0.5600,9.8000,6
1331,7.8000,0.8700,0.2600,3.8000,0.1070,31.0000,67.0000,0.9967,3.2600,0.4600,9.2000,5
1332,8.4000,0.3900,0.1000,1.7000,0.0750,6.0000,25.0000,0.9958,3.0900,0.4300,9.7000,6
1333,9.1000,0.7750,0.2200,2.2000,0.0790,12.0000,48.0000,0.9976,3.1800,0.5100,9.6000,5
1334,7.2000,0.8350,0.0000,2.0000,0.1660,4.0000,11.0000,0.9961,3.3900,0.5200,10.0000,5
1335,6.6000,0.5800,0.0200,2.4000,0.0690,19.0000,40.0000,0.9939,3.3800,0.6600,12.6000,6
1336,6.0000,0.5000,0.0000,1.4000,0.0570,15.0000,26.0000,0.9945,3.3600,0.4500,9.5000,5
1337,6.0000,0.5000,0.0000,1.4000,0.0570,15.0000,26.0000,0.9945,3.3600,0.4500,9.5000,5
1338,6.0000,0.5000,0.0000,1.4000,0.0570,15.0000,26.0000,0.9945,3.3600,0.4500,9.5000,5
1339,7.5000,0.5100,0.0200,1.7000,0.0840,13.0000,31.0000,0.9954,3.3600,0.5400,10.5000,6
1340,7.5000,0.5100,0.0200,1.7000,0.0840,13.0000,31.0000,0.9954,3.3600,0.5400,10.5000,6
1341,7.5000,0.5100,0.0200,1.7000,0.0840,13.0000,31.0000,0.9954,3.3600,0.5400,10.5000,6
1342,7.6000,0.5400,0.0200,1.7000,0.0850,17.0000,31.0000,0.9959,3.3700,0.5100,10.4000,6
1343,7.5000,0.5100,0.0200,1.7000,0.0840,13.0000,31.0000,0.9954,3.3600,0.5400,10.5000,6
1344,11.5000,0.4200,0.4800,2.6000,0.0770,8.0000,20.0000,0.9985,3.0900,0.5300,11.0000,5
1345,8.2000,0.4400,0.2400,2.3000,0.0630,10.0000,28.0000,0.9961,3.2500,0.5300,10.2000,6
1346,6.1000,0.5900,0.0100,2.1000,0.0560,5.0000,13.0000,0.9947,3.5200,0.5600,11.4000,5
1347,7.2000,0.6550,0.0300,1.8000,0.0780,7.0000,12.0000,0.9959,3.3400,0.3900,9.5000,5
1348,7.2000,0.6550,0.0300,1.8000,0.0780,7.0000,12.0000,0.9959,3.3400,0.3900,9.5000,5
1349,6.9000,0.5700,0.0000,2.8000,0.0810,21.0000,41.0000,0.9952,3.4100,0.5200,10.8000,5
1350,9.0000,0.6000,0.2900,2.0000,0.0690,32.0000,73.0000,0.9965,3.3400,0.5700,10.0000,5
1351,7.2000,0.6200,0.0100,2.3000,0.0650,8.0000,46.0000,0.9933,3.3200,0.5100,11.8000,6
1352,7.6000,0.6450,0.0300,1.9000,0.0860,14.0000,57.0000,0.9969,3.3700,0.4600,10.3000,5
1353,7.6000,0.6450,0.0300,1.9000,0.0860,14.0000,57.0000,0.9969,3.3700,0.4600,10.3000,5
1354,7.2000,0.5800,0.0300,2.3000,0.0770,7.0000,28.0000,0.9957,3.3500,0.5200,10.0000,5
1355,6.1000,0.3200,0.2500,1.8000,0.0860,5.0000,32.0000,0.9946,3.3600,0.4400,10.1000,5
1356,6.1000,0.3400,0.2500,1.8000,0.0840,4.0000,28.0000,0.9946,3.3600,0.4400,10.1000,5
1357,7.3000,0.4300,0.2400,2.5000,0.0780,27.0000,67.0000,0.9965,3.6000,0.5900,11.1000,6
1358,7.4000,0.6400,0.1700,5.4000,0.1680,52.0000,98.0000,0.9974,3.2800,0.5000,9.5000,5
1359,11.6000,0.4750,0.4000,1.4000,0.0910,6.0000,28.0000,0.9970,3.0700,0.6500,10.0333,6
1360,9.2000,0.5400,0.3100,2.3000,0.1120,11.0000,38.0000,0.9970,3.2400,0.5600,10.9000,5
1361,8.3000,0.8500,0.1400,2.5000,0.0930,13.0000,54.0000,0.9972,3.3600,0.5400,10.1000,5
1362,11.6000,0.4750,0.4000,1.4000,0.0910,6.0000,28.0000,0.9970,3.0700,0.6500,10.0333,6
1363,8.0000,0.8300,0.2700,2.0000,0.0800,11.0000,63.0000,0.9965,3.2900,0.4800,9.8000,4
1364,7.2000,0.6050,0.0200,1.9000,0.0960,10.0000,31.0000,0.9950,3.4600,0.5300,11.8000,6
1365,7.8000,0.5000,0.0900,2.2000,0.1150,10.0000,42.0000,0.9971,3.1800,0.6200,9.5000,5
1366,7.3000,0.7400,0.0800,1.7000,0.0940,10.0000,45.0000,0.9958,3.2400,0.5000,9.8000,5
1367,6.9000,0.5400,0.3000,2.2000,0.0880,9.0000,105.0000,0.9972,3.2500,1.1800,10.5000,6
1368,8.0000,0.7700,0.3200,2.1000,0.0790,16.0000,74.0000,0.9966,3.2700,0.5000,9.8000,6
1369,6.6000,0.6100,0.0000,1.6000,0.0690,4.0000,8.0000,0.9940,3.3300,0.3700,10.4000,4
1370,8.7000,0.7800,0.5100,1.7000,0.4150,12.0000,66.0000,0.9962,3.0000,1.1700,9.2000,5
1371,7.5000,0.5800,0.5600,3.1000,0.1530,5.0000,14.0000,0.9948,3.2100,1.0300,11.6000,6
1372,8.7000,0.7800,0.5100,1.7000,0.4150,12.0000,66.0000,0.9962,3.0000,1.1700,9.2000,5
1373,7.7000,0.7500,0.2700,3.8000,0.1100,34.0000,89.0000,0.9966,3.2400,0.4500,9.3000,5
1374,6.8000,0.8150,0.0000,1.2000,0.2670,16.0000,29.0000,0.9947,3.3200,0.5100,9.8000,3
1375,7.2000,0.5600,0.2600,2.0000,0.0830,13.0000,100.0000,0.9959,3.2600,0.5200,9.9000,5
1376,8.2000,0.8850,0.2000,1.4000,0.0860,7.0000,31.0000,0.9946,3.1100,0.4600,10.0000,5
1377,5.2000,0.4900,0.2600,2.3000,0.0900,23.0000,74.0000,0.9953,3.7100,0.6200,12.2000,6
1378,7.2000,0.4500,0.1500,2.0000,0.0780,10.0000,28.0000,0.9961,3.2900,0.5100,9.9000,6
1379,7.5000,0.5700,0.0200,2.6000,0.0770,11.0000,35.0000,0.9956,3.3600,0.6200,10.8000,6
1380,7.5000,0.5700,0.0200,2.6000,0.0770,11.0000,35.0000,0.9956,3.3600,0.6200,10.8000,6
1381,6.8000,0.8300,0.0900,1.8000,0.0740,4.0000,25.0000,0.9953,3.3800,0.4500,9.6000,5
1382,8.0000,0.6000,0.2200,2.1000,0.0800,25.0000,105.0000,0.9961,3.3000,0.4900,9.9000,5
1383,8.0000,0.6000,0.2200,2.1000,0.0800,25.0000,105.0000,0.9961,3.3000,0.4900,9.9000,5
1384,7.1000,0.7550,0.1500,1.8000,0.1070,20.0000,84.0000,0.9959,3.1900,0.5000,9.5000,5
1385,8.0000,0.8100,0.2500,3.4000,0.0760,34.0000,85.0000,0.9967,3.1900,0.4200,9.2000,5
1386,7.4000,0.6400,0.0700,1.8000,0.1000,8.0000,23.0000,0.9961,3.3000,0.5800,9.6000,5
1387,7.4000,0.6400,0.0700,1.8000,0.1000,8.0000,23.0000,0.9961,3.3000,0.5800,9.6000,5
1388,6.6000,0.6400,0.3100,6.1000,0.0830,7.0000,49.0000,0.9972,3.3500,0.6800,10.3000,5
1389,6.7000,0.4800,0.0200,2.2000,0.0800,36.0000,111.0000,0.9952,3.1000,0.5300,9.7000,5
1390,6.0000,0.4900,0.0000,2.3000,0.0680,15.0000,33.0000,0.9929,3.5800,0.5900,12.5000,6
1391,8.0000,0.6400,0.2200,2.4000,0.0940,5.0000,33.0000,0.9961,3.3700,0.5800,11.0000,5
1392,7.1000,0.6200,0.0600,1.3000,0.0700,5.0000,12.0000,0.9942,3.1700,0.4800,9.8000,5
1393,8.0000,0.5200,0.2500,2.0000,0.0780,19.0000,59.0000,0.9961,3.3000,0.4800,10.2000,5
1394,6.4000,0.5700,0.1400,3.9000,0.0700,27.0000,73.0000,0.9967,3.3200,0.4800,9.2000,5
1395,8.6000,0.6850,0.1000,1.6000,0.0920,3.0000,12.0000,0.9974,3.3100,0.6500,9.5500,6
1396,8.7000,0.6750,0.1000,1.6000,0.0900,4.0000,11.0000,0.9974,3.3100,0.6500,9.5500,5
1397,7.3000,0.5900,0.2600,2.0000,0.0800,17.0000,104.0000,0.9958,3.2800,0.5200,9.9000,5
1398,7.0000,0.6000,0.1200,2.2000,0.0830,13.0000,28.0000,0.9966,3.5200,0.6200,10.2000,7
1399,7.2000,0.6700,0.0000,2.2000,0.0680,10.0000,24.0000,0.9956,3.4200,0.7200,11.1000,6
1400,7.9000,0.6900,0.2100,2.1000,0.0800,33.0000,141.0000,0.9962,3.2500,0.5100,9.9000,5
1401,7.9000,0.6900,0.2100,2.1000,0.0800,33.0000,141.0000,0.9962,3.2500,0.5100,9.9000,5
1402,7.6000,0.3000,0.4200,2.0000,0.0520,6.0000,24.0000,0.9963,3.4400,0.8200,11.9000,6
1403,7.2000,0.3300,0.3300,1.7000,0.0610,3.0000,13.0000,0.9960,3.2300,1.1000,10.0000,8
1404,8.0000,0.5000,0.3900,2.6000,0.0820,12.0000,46.0000,0.9985,3.4300,0.6200,10.7000,6
1405,7.7000,0.2800,0.3000,2.0000,0.0620,18.0000,34.0000,0.9952,3.2800,0.9000,11.3000,7
1406,8.2000,0.2400,0.3400,5.1000,0.0620,8.0000,22.0000,0.9974,3.2200,0.9400,10.9000,6
